,contact_address1,contact_address2,contact_city_state_zip,contact_email,contact_phone,contact_title,details_url,program_description,program_name
0,14 Campus Blvd.,,"Newtown Square, PA 19073",pmief@pmi.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/pmi-phoenix-chapter-scholarship/,"To be eligible for the PMI Phoenix Chapter Scholarship, applicants must be enrolled in an accredited college or university pursuing a bachelor's, master's, or doctoral degree in project management or a related field and be a resident of Arizona. For more information and or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",PMI Phoenix Chapter Scholarship
0,14 Campus Blvd.,,"Newtown Square, PA 19073",pmief@pmi.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/pmi-north-carolina-chapter-scholarship/,"In order to be considered eligible for the PMI North Carolina Chapter Scholarship, applicants must be enrolled in or applying to an accredited academic degree program in project management or a related field benefiting from project management, with the following order of priority: a resident of North Carolina attending or planning to attend an accredited college or university; an individual attending or planning to attend an accredited degree program at a college or university in North Carolina; an individual attending or planning to attend an accredited degree program at a college or university in the tri-state area (Virginia, North Carolina, South Carolina), or an individual attending or planning to attend an accredited degree program at any college or university. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",PMI North Carolina Chapter Scholarship
0,14 Campus Boulevard,,"Newtown Square, PA 19073",pmief@pmi.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/pmi-new-york-city-chapter-scholarship/,"In order to be considered eligible for the PMI New York City Chapter, applicants must be enrolled in or applying for an accredited academic degree program in project management, and/or a field that benefits from project management (i.e., science/engineering, hotel management, information technology, pharmaceutical, business administration, construction, human resources, educational administration, etc.), with the following order of priority: 1st Priority: A member of the PMI NYC Chapter or an immediate family member (including spouse, step-children, and grandchildren but not cousins, aunts or uncles) attending or planning to attend any accredited college or university program in the Metro NYC Area; 2nd Priority: A member of the PMI NYC Chapter or an immediate family member (including spouse, step-children, and grandchildren but not cousins, aunts or uncles) attending or planning to attend any accredited college or university program. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",PMI New York City Chapter Scholarship
0,14 Campus Blvd.,,"Newtown Square, PA 19073",pmief@pmi.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/pmi-eric-jenett-founders-scholarship/,"The PMI Eric Jenett Founders Scholarship. The scholarship is open to any student enrolled in an accredited college or university, pursuing a bachelor's degree in project management or a project management related field. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",PMI Eric Jenett Founders Scholarship
0,14 Campus Blvd.,,"Newtown Square, PA 19073",pmief@pmi.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/pmi-eastern-iowa-chapter-scholarship/,"We are pleased that you are interested in pursuing a career in project management. The Foundation has established a tuition scholarship program to assist qualified students in obtaining degrees from accredited academic institutions of higher learning in the field of project management. Scholarships are sponsored by PMI, PMI Components, corporations, and universities.(adsbygoogle = window.adsbygoogle || []).push({});In order to be considered eligible for the PMI Eastern Iowa Chapter Scholarship, applicants must be enrolled in or applying for an accredited academic degree program in project management or a related field benefitting from project management. Applicant must be a child (or a step-child) of a member of the PMI Eastern Iowa Chapter, a resident of the Iowa City/Cedar Rapids or Eastern Iowa area attending or planning to attend any accredited college or university, a resident of Iowa attending or planning to attend any accredited college or university, an individual attending or planning to attend an accredited degree program at a college or university in the tri-state area (Iowa, Missouri, Illinois) or any individual attending or planning to attend an accredited degree program at any college or university. For more information or to apply, please visit the scholarship provider's website.",PMI Eastern Iowa Chapter Scholarship
0,14 Campus Blvd.,,"Newtown Square, PA 19073",pmief@pmi.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/pmi-central-iowa-chapter-scholarship/,"In order to qualify for the PMI Central Iowa Chapter Scholarship, applicants must be accepted to or attend an undergraduate or graduate degree program at an accredited college or university in Iowa in any field related to project management. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",PMI Central Iowa Chapter Scholarship
0,14 Campus Boulevard,,"Newtown Square, PA 19073",pmief@pmi.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/pmi-alaska-chapter-scholarship/,"The PMI Alaska Chapter Scholarships are for applicants who are enrolled in or applying for an accredited undergraduate, graduate or doctoral academic degree program in project management or a related field benefitting from project management with the following order of priority:1st priority: a member of the PMI Alaska Chapter who is a resident of Alaska attending or planning to attend an accredited college or university program anywhere; 2nd priority: any individual residing in Alaska who is attending or planning to attend an accredited college or university program anywhere. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",PMI Alaska Chapter Scholarship
0,The Peter Agris Memorial Scholarship Committee C/O Nancy Agris Savage,9 Nonesuch Drive,"Natick, MA 01760",nancyasavage@gmail.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/peter-agris-memorial-journalism-scholarships/,"Peter Agris Memorial Scholarship for Greek-Americans pursuing careers in journalism and communications.The Alpha Omega Council, comprised of leading businesspersons of Hellenic ancestry, honors its late founder by presenting the Peter Agris Memorial Scholarships annually to several young Greek-Americans pursuing studies in the fields of journalism or communications. The scholarship has been given in honor of Peter Agris, founder and publisher of The Hellenic Chronicle, for fifty years the premier Greek-American national English-language weekly newspaper in this country. Mr. Agris was also an Archon of the Greek Orthodox Church and a trustee of Hellenic College/Holy Cross School of Theology.(adsbygoogle = window.adsbygoogle || []).push({});Criteria:-Be a Greek-American descent and a U.S. Citizen-Currently enrolled full-time as an undergraduate or graduate student majoring in journalism or communications major at an accredited U.S. college/university-Active participation in school, community, and church organizations-Minimum 3.0 GPAFor more information or to apply, please visit the scholarship provider's website.",Peter Agris Memorial Journalism Scholarships
0,1 Scale Ave.,"Suite #108, Building 24","Rutland, VT 05764",bwilliams@pegtv.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/pegtv-courcelle-scholarship/,"The Courcelle Scholarship is awarded annually to a Rutland County High School (in Rutland county) senior who has exhibited a high level of proficiency and interest in the video or media arts and intends to pursue study in the communications field at an accredited college, university or trade school.(adsbygoogle = window.adsbygoogle || []).push({});The Rutland PEGTV Courcelle Scholarship honors the memory of Joe Courcelle for his pioneering work for local public access television. Joe Courcelle was an active member of the original board of directors, a dedicated independent producer and an integral part of the establishment of Rutland PEGTV.For more information or to apply, please visit the scholarship provider's website.",PEGTV Courcelle Scholarship
0,Ithaca College,953 Danby Road,"Ithaca, NY 14850-7000",parkscholars@ithaca.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/park-scholar-award/,"At least 10 merit-based scholarships are awarded to outstanding high school seniors each year. In addition, at least three merit-based scholarships are awarded to Park School rising juniors each spring.(adsbygoogle = window.adsbygoogle || []).push({});Scholarship expectations:-Maintain a 3.5 GPA and full-time enrollment in the Park School-Engage in significant and meaningful community service-Participate in Park scholar activities-Be a model citizen and maintain good judicial standingIn addition, first-year scholars are expected to live with and participate in the H.O.M.E. program, a residential learning community that explores multicultural issues.Park Scholar Awards cover the entire cost of attendance (tuition, room, and board) at Ithaca College and include stipends for living expenses, books, and a one-time computer purchase of $2,500. Four-year awards are renewable for up to three years (for a total of eight semesters), while rising junior awards are renewable for a total of four semesters.For more information or to apply, please visit the scholarship provider's website.",Park Scholar Award
0,77 Beale Street,,"San Francisco, CA 94105-1814",AEAScholarship@pge.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/pacific-gas-and-electric-company-asian-erg-scholarship/,"Asian Employee Resource Group represents PG&E's collective employee population. They seek to add value and support to PG&E's initiatives while providing an effective forum for members to enhance skills, knowledge and experience. Through organized activities, the group enables members to play a key role within the company and throughout their communities.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Must be a college-bound high school senior-Must have a 3.5 GPA, 1500 SAT, 25 ACT-All eligible majors include: engineering IT, business, environmental or energy-related majorsFor more information or to apply, please visit the scholarship provider's website.",Pacific Gas & Electric Company Asian ERG Scholarship
0,615 Oak Street,Suite 201,"Missoula , MT 59801",info@owwa.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/owaa-bodie-mcdowell-scholarship/,"Outdoor Writers Association of America Inc. (OWAA) sponsors a Bodie McDowell Scholarship program outstanding undergraduate and graduate students who are involved in and preparing to devote a substantial amount of their life's work in outdoor writing, radio and television, wildlife photography, art, lecturing or video and filmmaking. Ideal candidates are talented communicators with outdoor interests who can demonstrate a record of accomplishment in and commitment to the fields of outdoor communications.(adsbygoogle = window.adsbygoogle || []).push({});Awards are usually given annually to three or more students. Awards can range from $1,000 to $5,000. Each candidate should have clear, significant goals in outdoor communications, examples of work and letters of recommendation. Academic achievement is considered but is not among the top three selection criteria. Recipients must be students of outdoor communications fields including print, photography, film, art or broadcasting. Open to eligible undergraduate and graduate students.For more information or to apply, please visit the scholarship provider's website.",OWAA Bodie McDowell Scholarship
0,Ohio Newspaper Association,"1335 Dublin Road, Suite 216-B","Columbus, OH 43215",ariggs@ohionews.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/ohio-newspaper-association-minority-scholarship/,"The Ohio Newspapers Foundation will award a scholarship to a minority high school senior in Ohio who plans to major in a field relevant to the newspaper industry, particularly journalism, advertising, marketing, or communications degree program at an Ohio college or university.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Applicant must be a graduating senior at an Ohio high school. Awardee must be enrolled as college freshman at an Ohio college or university for the upcoming school year-A minimum high school grade point average of 2.5 (C+) is required. The student's high school transcripts must accompany the application-Applicants must be African American, Hispanic, Asian American or American Indian-Application form must be typed or printed legibly by the applicant. (The application form on the reverse side may be photocopied)-Students must demonstrate the ability to write clearly in an autobiography of 750 to 1,000 words describing academic and career interests, awards, extracurricular activities and any journalism-related activities-Applications must be accompanied by two letters of recommendation from high school faculty members familiar with the student's work and career interests-Students may provide additional information such as samples or articles that have been published (limit to two, please)For more information or to apply, please visit the scholarship provider's website.",Ohio Newspaper Association Minority Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/nppf-tv-scholarship/,"Opportunities for true photojournalism in television news have prompted this scholarship. It is one way to encourage those involved in television production to see the person holding the camera as more than a camera person, a true photojournalist. Like the scholarships for still photographers, this award is aimed at those students with television news photojournalism potential, but with little opportunity and great need.(adsbygoogle = window.adsbygoogle || []).push({});Students applying for this scholarship must be enrolled in a recognized four-year college or university having courses in TV news photojournalism, must be continuing in this program leading to a bachelor's degree and must be in their junior or senior year at the time the award is given.Each applicant must complete the entry form and submit it along with a videotape containing examples of his or her work. The tape should contain no more than three complete stories (total time for all stories: six minutes) with voice narration and natural sound. Applicants must also include a letter from their professor/advisor.Applicants must include a one-page biographical sketch including a personal statement addressing their professional goals.",NPPF TV Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/nppf-reid-blackburn-scholarship/,"NPPF scholarships are awarded to encourage those with the talent and dedication to photojournalism and who need financial help to continue their studies. These awards are directed toward those studying full-time or returning to college.(adsbygoogle = window.adsbygoogle || []).push({});Reid Blackburn was a staff photographer until his death on May 18, 1980. He was on assignment at Mount St. Helens when it erupted and took his life. This award is only open to undergraduate students. Applicants must be currently enrolled full-time in an accredited four-year college or university in the U.S. or Canada or have been accepted at a four-year institution to complete suspended studies. Must provide evidence of an aptitude for photojournalism as well as academic ability and financial need. For more information or to apply, please visit the scholarship provider's website.",NPPF Reid Blackburn Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/nppf-kit-c-king-scholarship/,"NPPF scholarships are awarded to encourage those with the talent and dedication to photojournalism and who need financial help to continue their studies. These awards are directed toward those studying full-time or returning to college.(adsbygoogle = window.adsbygoogle || []).push({});Kit C. King was the Chief Photographer at The Spokesman-Review and Spokane Chronicle. He died in a fishing accident in the Snake River in 1991. The Kit C. King scholarship is only open to graduate students.Eligibility:-Be currently enrolled full-time in an accredited four-year college or university in the U.S. or Canada or have been accepted at a four-year institution to complete suspended studies-Provide evidence of an aptitude for photojournalism as well as academic ability and financial need-Provide grade point average as an indication that applicant can successfully complete college studies-Explain financial need-Use the scholarship at the beginning of the next semester. Otherwise, it will be forfeited and awarded to an alternate candidateFor more information or to apply, please visit the scholarship provider's website.",NPPF Kit C. King Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/nppf-bob-east-scholarship/,"NPPF scholarships are awarded to encourage those with the talent and dedication to photojournalism and who need financial help to continue their studies. These awards are directed toward those studying full-time or returning to college.(adsbygoogle = window.adsbygoogle || []).push({});Bob East was a colorful and widely known veteran photographer at The Miami Herald. He died from a surgical accident in 1985, after more than 45 years in the profession. NPPA's national secretary, he mentored many interns. The Bob East scholarship is open to undergraduate and graduate students.Eligibility:-Be currently enrolled full-time in an accredited four-year college or university in the U.S. or Canada or have been accepted at a four-year institution to complete suspended studies-Provide evidence of an aptitude for photojournalism as well as academic ability and financial need-Provide grade point average as an indication that applicant can successfully complete college studies-Explain financial need-Use the scholarship at the beginning of the next semester. Otherwise, it will be forfeited and awarded to an alternate candidateFor more information or to apply, please visit the scholarship provider's website.",NPPF Bob East Scholarship
0,One Scholarship Way,,"St. Peter, MN 56082",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/nha-past-presidents-legacy-scholarship/,"NHA created the Past Presidents' Legacy Scholarship to encourage students to consider becoming part of the U.S. hydropower industry. Our growing industry has professionals in many different fields, including engineering, IT, biology, environmental sciences, forestry, hydrology, animal sciences, management, financial services, communications, and other areas. Many companies also offer high-paying skilled labor and technical positions.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:- Current student enrolled an accredited college/university or accredited tech school- Currently enrolled in the tech program or a current college sophomore, junior, or graduate student- Minimum of 3.0 GPA- Must be a U.S. citizen or legal resident- Enrolled in a program of study related to the hydropower industry: engineering, sciences (biology, fisheries, and hydrology), communications, or environmental studiesFor more information or to apply, please visit the scholarship provider's website.",NHA Past Presidents' Legacy Scholarship
0,355 Lexington Avenue,15th Floor,"New York, NY 10017",agiannacopoulos@kellencompany.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/new-york-women-in-communications-inc-foundation-scholarship-program/,"The New York Women in Communications Foundation, in conjunction with New York Women in Communications, awards scholarships annually based on academic excellence, need and involvement in the field of communications.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-High school seniors who are permanent residents of NY, NJ, CT or PA, attend a high school in one of these states, and will graduate this spring-College undergraduate students who are permanent residents of NY, NJ, CT or PA-Graduate students who are permanent residents of NY, NJ, CT or PA-Must be majoring in or (for high school seniors) declaring a major in a communications-related field, including but not limited to advertising, broadcasting, communications, English, film, journalism, marketing, new media, or public relations-Applicants are eligible even if they attend or plan to attend a college or university located outside of NY, NJ, CT, or PA as long as their permanent residence is in one of those states-Applicants must have a GPA of 3.2 or betterFor more information or to apply, please visit the scholarship provider's website.",New York Women in Communications Inc. Foundation Scholarship Program
0,P.O. Box 60052,,"Shoreline, WA 98160-0052",nmcarman@aol.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/nellie-martin-carman-scholarship-fund/,"The Nellie Martin Carman Scholarship is available to graduating seniors from public high schools in King, Pierce, and Snohomish counties in Washington state. Application forms are only available through these high schools and candidates for the scholarship are nominated by their school each year. Scholarships are renewable for four years of college in the state of Washington. Music, sculpture, drawing, interior decorating or domestic science are not accepted as major subject courses. For more information and to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Nellie Martin Carman Scholarship Fund
0,P.O. Box 725,,"Denmark, WI 54208",info@dairyshrine.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/nds-sophomore-merit-scholarship/,"The NDS Sophomore Merit Scholarship is available to any undergraduate student currently enrolled in their sophomore year in a four-year college with an explicit interest in the dairy industry. Students can only receive this scholarship once. The applicant must have at least a cumulative 2.5 GPA. The scholarship will be paid when the winners are recognized at the National Dairy Shrine Awards Banquet. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",NDS Sophomore Merit Scholarship
0,P.O. Box 725,,"Denmark, WI 54208",info@dairyshrine.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/nds-mccullough-scholarship/,"Applicant must be a high school senior planning to enter a four-year college or university with intent to major in Dairy/Animal Science with a Communications emphasis or Agricultural Journalism with a Dairy/Animal Science emphasis. Students must be planning on a career in dairy journalism or communications  For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",NDS McCullough Scholarship
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/nbc-universal-scholarship/,"The American Indian College Fund Full Circle Scholarship Program scholarships are awarded to students attending non-tribal colleges.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for Full Circle scholarships include:-U.S. citizenship-Enrolled full-time in an accredited public or private (non-profit) college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the NBC Universal Scholarship:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 3.0 GPA-Major preferences are journalism, media, broadcasting, entertainment, film, and telecom-Interest in careers in media, either in front of or behind the camera-Students who are interested in internships in either the LA or NYC offices of NBC UniversalFor more information or to apply, please visit the scholarship provider's website.",NBC Universal Scholarship
0,1771 N St NW,,"Washington, DC 20036",nabef@nab.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/nabefs-freedom-of-speech-psa-contest/,"The NABEF's Freedom of Speech PSA Contest contest is open to graduate and undergraduate college students enrolled during the upcoming school year. To enter, students must submit a 30-second television or radio public service announcement (PSA) that highlights the importance of free speech and creatively addresses the question ""What does freedom of speech mean to me?""(adsbygoogle = window.adsbygoogle || []).push({});Entry Categories:30-second Television PSA30-second Radio PSAThe closing line of your PSA must include these exact words: ""This message is brought to you by the NAB Education Foundation and the Broadcast Education Association.""For more information or to apply, please visit the scholarship provider's website.",NABEF's Freedom of Speech PSA Contest
0,134 John E. Thomas Hall,,"Boone, NC 28608",scholarship@mywifesaidnoiboughtitanyway.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/mwsnibia-scholarship/,"My Wife Said No, I Bought it Anyway! is reviewing products in various categories and helping consumers to find the best product which can cover all of their requirements.(adsbygoogle = window.adsbygoogle || []).push({});We recognize the power of the written words online and offline and want to help the creative minds exhibit their abilities in this area. We have created the MWSNIBIA Internet Marketing Scholarship for undergraduate or postgraduate students with the passion of ""Internet Marketing"" to receive a $500 award. Those students who are currently studying in the areas of Marketing, Business, IT or Communications may be extremely interested in this scholarship program, and one doesn't require any expertise in this area. Write an article of 500-1000 words long and submit to us via a word .doc file.For more information or to apply, please visit the scholarship provider's website.",MWSNIBIA Scholarship
0,5005 Greenville Ave.,Suite 100A,"Dallas, TX 75206",djohnson@haydenconsultants.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/monique-pegues-graduate-leadership-scholarship/,"Part of the WTS goal of fostering the development of women in the transportation field can be realized by encouraging bright new professionals to undertake careers in the area of transportation. The Monique Pegues Graduate Leadership Scholarship is awarded to women pursuing graduate studies in transportation or a related field.(adsbygoogle = window.adsbygoogle || []).push({});As a memorial to Monique Pegues, past president of the Dallas/Fort Worth Chapter of WTS, the purpose of the Monique Pegues Graduate Leadership Scholarship is to motivate and reward women who demonstrate leadership in the transportation industry. The leadership, skills, and perspective of women are essential to assure that the transportation systems of the future respond to the needs of all. Leadership does not just happen. Leaders personally invest and risk much. They must take on struggles that many would avoid and persevere to reach successful outcomes. These qualities should receive special attention in the selection of the award winner. Monique Pegues possessed all of these qualities and more. As Director of Government Relations for the Fort Worth Transportation Authority, Monique became a leader within the Dallas-Fort Worth transportation community working to achieve transportation options for all. Monique also served in many leadership capacities within the D/FW Chapter of WTS.Eligibility:-Open to women-Must have a GPA of 3.0 or higher-Currently enrolled in a graduate degree program in a transportation-related field, such as transportation engineering, planning, finance, or logistics in certain universities in Texas and Oklahoma-Plans to pursue a career in a transportation-related field-Submission of a personal statement of 1,000 words or less highlighting candidate's interest in transportation/related field; relevant experience and interests; and how this award will contribute to the candidate's ability to make a meaningful contribution in the transportation arena-Past Monique Pegues Scholarship winner is not eligibleApplications must be submitted through local WTS chapters. The scholarships are competitive and based on the applicant's specific transportation goals, academic record, and transportation-related activities or job skills.  Minority candidates are encouraged to apply. Please contact your local WTS chapter at the address listed below for specifics.For more information or to apply, please visit the scholarship provider's website.",Monique Pegues Graduate Leadership Scholarship
0,4400 University Drive,PPE 1A1,"Fairfax, VA 22030",SmithFellowship@mercatus.gmu.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/mercatus-adam-smith-fellowship/,"The Adam Smith Fellowship is a co-sponsored program of the Mercatus Center and Liberty Fund, Inc. Adam Smith Fellowships are awarded to graduate students attending PhD programs in a variety of fields including economics, philosophy, political science, and sociology. The aim of these fellowships is to introduce students to and encourage them to critically engage key thinkers in political economy that they might not otherwise encounter during their graduate studies. As such, Smith Fellows spend three weekends during the academic year and one week during the summer in residence at George Mason University participating in workshops and seminars on the Austrian, Virginia, and Bloomington schools of political economy. The total award of up to $10,000 includes a stipend and travel and lodging to attend colloquia hosted by the Mercatus Center. Fellowship winners are eligible to re-apply each year of their studies. Smith Fellows are also eligible to apply for conference and research support. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Mercatus Adam Smith Fellowship
0,10200 Richmond Ave,Suite 110,"Houston , TX 77042",ScholarshipMAH@gmail.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/media-alliance-of-houston-scholarship/,"The Houston Chapter of Media Alliance of Houston (MAH) will award scholarships to college juniors or seniors who have at least one full-time semester left of college. The scholarships will be awarded to students attending a Texas public or private university that offers radio, television, film, public relations, advertising/communications or broadcasting as the major emphasis of study and/or students from the Greater Houston Area who are studying the aforementioned fields.(adsbygoogle = window.adsbygoogle || []).push({});Applicants will be considered on the basis of educational and career goals in their major field of study, activities, and honors, service to community and references.Eligibility:-Candidate must have completed 75 hours of college course work by the upcoming December-Overall GPA of 3.25 or a 3.0 in declared major courses-Candidate must be currently enrolled as a full-time student (carrying a minimum of 12 hours per semester) with a declared major in radio, television, film, public relations, advertising/communications or broadcastingFor more information or to apply, please visit the scholarship provider's website.",Media Alliance of Houston Scholarship
0,1845 Precinct Line Road,Suite 212,"Hurst, TX 76054",info@edsf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/lynda-baboyian-memorial-scholarship/,"In order to be eligible for the Lynda Baboyian Memorial Scholarship, students must have an interest in a career within the document management and graphic communication industry; possess a minimum 3.0 GPA and be a full-time student attending an accredited college or university as of the upcoming fall semester.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Lynda Baboyian Memorial Scholarship
0,P.O. Box 115,,"Badin, NC 28009",lisa@seopa.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/lindsay-sale-tinney-award/,"In honor of the late Lindsay Sale-Tinney, the Outdoor Journalist Education Foundation of America (OJEFA) will award one aspiring young outdoor communicator with a scholarship valued at up to $1,400 to attend the Southeastern Outdoor Press Association (SEOPA) conference in Lakeland, Fla., Oct. 5-8.(adsbygoogle = window.adsbygoogle || []).push({});The scholarship includes one free conference registration, four (4) free nights lodging at the conference headquarters hotel, up to $750 toward travel expenses, and a one-year SEOPA membership.Eligibility:-Applicants may range in age from 12 to 25 years old-Must have demonstrated a strong interest in actively working toward a career in outdoor communications-College students enrolled in journalism and/or forestry and wildlife classes are preferred, but such course study is not mandatorySubmission materials:-Two letters of reference attesting to your interest in outdoors communications and general character-Tear sheets of previously published work, if any (not required)-Biographical profile/resumé and photo,-1,200 to 1,500-word essay written by you describing why you wish to receive the scholarship, why you are deserving of the scholarship, what you hope to gain from the experience, and what you perceive as your long-term goals in terms of outdoors communications-If applying as an aspiring photographer, videographer, radio personality, etc., please include portfolios, videos, audio files, or any other related items that demonstrate talents in those areasFor more information or to apply, please visit the scholarship provider's website.",Lindsay Sale-Tinney Award
0,United Methodist Communications,"Communications Ministry Team, PO Box 320","Nashville, TN 37202-0320",scholarships@umcom.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/leonard-m-perryman-communications-scholarship-for-racial-ethnic-minority-students/,"The Leonard M. Perryman Communications Scholarship for Racial Ethnic Minority Students awards a scholarship for undergraduate studies of religion, journalism, or communications. The scholarship assists a United Methodist undergraduate who intends to pursue a career in religious journalism through study at an accredited U.S. college or university. Applicants must be a United Methodist ethnic minority who is a current college junior or senior enrolled in a journalism/communications program at an accredited college/university. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Leonard M. Perryman Communications Scholarship for Racial Ethnic Minority Students
0,1845 Precinct Line Road,Suite 212,"Hurst, TX 76054",info@edsf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/konica-minolta-women-in-technology-scholarship/,"Konica Minolta Women in Technology Scholarship honors an outstanding female student who is studying science, technology, engineering, or math (STEM) or another related field and whose academic focus includes all document management and graphic communications careers. Applicants must be full-time students who are committed to pursuing a career in the document management and graphic communications marketplace. Career choices include, but are not limited to, computer science and engineering, and graphic & media communications, and those students interested in business. Students must also have a minimum 3.0 GPA.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Konica Minolta Women in Technology Scholarship
0,61 Rocky Pond Road,,"Plymouth, MA 02360-3603",PizanoL@BV.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/knowlton-operators-scholarship/,"The Knowlton Operator's Scholarship is awarded to operators for training when budgetary constraints eliminate the opportunity for some to attend training for certification, advancement or professional development.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Knowlton Operator's Scholarship
0,1 South Franklin Street,,"Chicago, IL 60606",jvsscholarship@jvschicago.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/communications-scholarships/jvs-chicago-scholarship-program/,"Educational scholarship funds from grants administered by the Jewish Federation of Metropolitan Chicago are available for Jewish college students. More than $500,000 each year is available for full-time students, predominantly those legally domiciled in the metropolitan Chicago area, who are identified as having promise for significant contributions in their chosen careers. Assistance is available for those in the helping professions.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Must be Jewish-Were born and raised in the Chicago metropolitan area including Lake County, Indiana; or one continuous year of full-time employment in the Chicago-metro area prior to enrollment-Intend to remain in the Chicago-metro area after school-Demonstrate financial need-Demonstrate career promise-Available for an interview between March 1st and April 20th-Provide two professional/academic reference lettersFor more information or to apply, please visit the scholarship provider's website.",JVS Chicago Scholarship Program
